vehicle_id,driver_id,driver_name,manufacturer,monthly_revenue_generation,yearly_revenue,maintenance_cost,driver_revenue,battery_percentage,expected_distance_km,trip_speed_kmph,vehicle_status,date,time,violations
EV-655,655,Dhanalakshmi,Tata,211243.31,2681803.2,40615.76,5045.66,53,317.81,95.14,Running,10-12-2024,18.34,Speeding
EV-171,171,Mani,Maruti,221542.78,2466733.82,19409.78,1386.92,100,454.06,0,Charging,07-06-2024,19.57,Harsh Braking
EV-541,541,Vetri,Mahindra,472899.68,5609347.33,14584.85,3335.34,49,261.02,0,Maintenance,24-05-2025,6.59,Route Deviation
EV-36,36,Bhuvana,BMW,246698.22,2817241.43,30254.33,1823.59,20,109.37,40.64,Running,28-04-2024,18.36,Overcharging
EV-525,525,Ilango,Tesla,101745.78,1142453.06,31181.71,1898.89,36,225.38,0,Charging,09-12-2024,17.59,None
EV-160,160,Nandhini,Tata,0,2304636.69,17081.96,2629.78,29,108.2,43.3,Running,15-12-2024,12.06,Speeding
EV-839,839,Vignesh,Maruti,39615.72,0,10723.97,2446.84,98,390.6,0,Maintenance,10-12-2024,17.21,Harsh Braking
EV-699,699,Vaishnavi,Mahindra,155039.3,1639997.74,22466.71,3552.75,41,179.7,74.59,Running,19-09-2025,6.25,Route Deviation
EV-243,243,Vaishnavi,BMW,119768.47,1406167.54,37005.74,3371.21,41,155.99,36.4,Running,10-10-2024,19.1,Overcharging
EV-86,86,Vani,Tesla,84534,922445.48,28795.12,4041.55,39,131.97,95.16,Running,16-09-2025,12.16,None
EV-796,796,Chandran,Tata,101976.1,1227050.97,28513.76,3965.49,49,175.11,74.67,Running,15-12-2024,0.05,Speeding
EV-578,578,Vani,Maruti,102351.51,1243586.62,18076.88,3845.98,12,55.91,48.09,Running,23-12-2025,21.43,Harsh Braking
EV-682,682,Shanthi,Mahindra,0,1654035.11,24760.57,6465.17,51,194.12,83.9,Running,05-08-2025,12.43,Route Deviation
EV-557,557,Velu,BMW,0,2896601.47,26385.54,5359.31,40,184.43,84.06,Running,27-10-2025,11.58,Overcharging
EV-574,574,Ganesh,Tesla,151270.04,1640074.46,23261.67,3163.35,93,409.18,46.29,Running,04-04-2024,14.2,None
EV-953,953,Ganesh,Tata,70409.32,869721.54,32831.9,1568.35,86,344.76,0,Charging,12-04-2024,23.11,Speeding
EV-646,646,Padma,Maruti,0,5891547.04,43602.18,2779.74,14,92.41,0,Charging,05-05-2024,6.34,Harsh Braking
EV-796,796,Anitha,Mahindra,111374.49,1439874.63,19481.88,2954.05,5,24.29,0,Garage,15-03-2024,18.48,Route Deviation
EV-28,28,Geetha,BMW,55611.55,731880.29,14253.23,3702.44,72,280.79,35.47,Running,21-12-2024,10.21,Overcharging
EV-620,620,Shanthi,Tesla,252369.69,3157322.11,23214.52,3153.45,94,368.78,46.27,Running,04-04-2025,8.46,None
EV-556,556,Selvi,Tata,298543.91,3690665.03,26689.89,2981.48,79,348.67,65.4,Running,03-08-2024,17.59,Speeding
EV-340,340,Murugan,Maruti,256085.22,3209258.42,23602.69,1691.39,19,71.59,44.5,Running,19-10-2025,23.3,Harsh Braking
EV-798,798,Ganesh,Mahindra,203988.31,2464635.1,23908.21,3736.14,100,519.16,48.77,Running,01-06-2024,18.11,Route Deviation
EV-958,958,Rajesh,BMW,33504.48,413802.4,22231.81,5659.06,83,292.46,44.66,Running,18-06-2025,16.58,Overcharging
EV-331,331,Vidya,Tesla,215727.87,2851467.52,26203.12,3297.52,96,417.79,41.75,Running,14-07-2024,18.21,None
EV-640,640,Meena,Tata,203747.2,2563764.84,15805.48,3257.69,91,520.85,61.02,Running,19-09-2025,8.24,Speeding
EV-506,506,Kumar,Maruti,29495.79,336358.17,34349.56,4853.61,7,20,44.45,Running,12-07-2025,13.1,Harsh Braking
EV-348,348,Chandran,Mahindra,238746.11,3018940.14,26284.4,1601.54,36,222.73,0,Maintenance,21-07-2025,9.36,Route Deviation
EV-473,473,Velu,BMW,249114.71,2683416.18,27164.02,1183.3,24,85.54,0,Maintenance,23-04-2024,16.1,Overcharging
EV-231,231,Velu,Tesla,218157.59,2587181.27,21326.49,3557.86,60,224.02,85.04,Running,21-03-2024,7.25,None
EV-190,190,Latha,Tata,221025.52,2581388.5,24472.21,2495.87,82,363.1,54.15,Running,19-01-2025,17.37,Speeding
EV-225,225,Vasanthi,Maruti,209248.74,2406999.8,31602.79,3494.49,46,244.59,0,Garage,17-07-2024,13.14,Harsh Braking
EV-385,385,Naveen,Mahindra,136484.04,1688292.38,35759.59,2527.28,77,292.69,0,Garage,02-06-2024,15.55,Route Deviation
EV-377,377,Geetha,BMW,485082.61,5339510.56,18511.69,1757.24,64,349.07,0,Garage,06-01-2025,13.44,Overcharging
EV-283,283,Sridhar,Tesla,179353.69,0,25933.06,2880.27,60,330.5,33.68,Running,03-06-2025,8.14,None
EV-958,958,Vetri,Tata,336831.2,3796916.99,27710.6,4733.29,51,252.47,56.27,Running,09-08-2025,16.21,Speeding
EV-633,633,Selvi,Maruti,396443.05,4987564.48,33734.05,4207.38,28,174.15,69,Running,20-10-2024,16.33,Harsh Braking
EV-628,628,Chandran,Mahindra,125839.16,1486545.45,22166.62,3482.92,45,213.85,0,Garage,26-10-2025,18.38,Route Deviation
EV-973,973,Saravanan,BMW,343785.08,3820791.16,23015.53,2746.28,8,36.2,0,Garage,25-06-2024,10.5,Overcharging
EV-745,745,Uma,Tesla,477844.09,5625012.77,42224.44,2827.11,80,485.2,52.63,Running,22-10-2025,9.43,None
EV-259,259,Pavithra,Tata,257453.48,2983179.86,16429.65,3024.93,55,350.46,39.42,Running,05-08-2025,14.23,Speeding
EV-359,359,Ganesh,Maruti,0,0,32951.76,1984.57,92,431.11,34.56,Running,04-07-2024,9.06,Harsh Braking
EV-710,710,Murugan,Mahindra,264651.3,3301727.88,46831.98,1989.74,5,20,0,Charging,13-02-2025,10.14,Route Deviation
EV-456,456,Nandhini,BMW,0,4748737.83,16435.03,1917.18,18,97.17,0,Charging,06-11-2025,8.55,Overcharging
EV-411,411,Suresh,Tesla,125723.83,1335796.58,33088.59,4316.33,99,392.74,61.03,Running,18-03-2025,17.32,None
EV-649,649,Bala,Tata,23265.28,302409.28,14521.77,4170.07,14,52.88,62.87,Running,18-06-2025,18.06,Speeding
EV-318,318,Mani,Maruti,420273.84,4931969.58,20053.24,5556.24,40,212.08,75.94,Running,16-10-2024,14.35,Harsh Braking
EV-677,677,Mohan,Mahindra,217201.57,2449081.8,21817.56,1756.92,46,199.21,0,Charging,13-01-2025,17.45,Route Deviation
EV-225,225,Shanthi,BMW,240033.7,2667190.23,43235.74,2266.09,52,318.54,0,Charging,09-10-2024,17.25,Overcharging
EV-819,819,Bhuvana,Tesla,129493.05,1494338.93,12096.04,3675.81,22,92.62,34.45,Running,31-07-2025,18.23,None
EV-234,234,Suganya,Tata,275276.37,3176320.38,24237.63,2732.36,93,551.32,56.76,Running,03-11-2025,16.23,Speeding
EV-684,684,Ilango,Maruti,73662.62,804954.78,28415.28,5265.02,80,312.61,38.06,Running,24-12-2024,19.01,Harsh Braking
EV-664,664,Vidya,Mahindra,163363.65,2009093.85,35252.91,4839.42,64,265.43,58.18,Running,24-02-2024,19.41,Route Deviation
EV-975,975,Rajesh,BMW,202804.05,2179710.39,17411.01,2366.84,32,209.81,26.49,Running,06-06-2024,16.31,Overcharging
EV-827,827,Mohan,Tesla,230264.49,2763291.16,32807.87,5935.84,57,218.57,79.68,Running,14-02-2025,22.33,None
EV-374,374,Nithya,Tata,195301.94,2280148.32,33675.69,2783.43,13,39,0,Charging,03-12-2025,16.16,Speeding
EV-672,672,Karthik,Maruti,366281.2,4741725.17,35176.36,2058.65,28,166.07,0,Charging,20-11-2024,12.24,Harsh Braking
EV-608,608,Deepa,Mahindra,176888.54,1974203.88,37812.17,2850.73,24,144.7,13.82,Running,15-05-2025,17.54,Route Deviation
EV-472,472,Shankar,BMW,349121.09,4252361.07,36854,2546.22,94,440,34.93,Running,22-09-2024,17.35,Overcharging
EV-233,233,Kanmani,Tesla,237182.54,2574479.24,7080.25,2651.94,73,291.64,58.35,Running,16-12-2024,11.2,None
EV-692,692,Aravind,Tata,288519.93,3649984.2,24453.15,3090.49,31,112.29,0,Charging,04-04-2025,20.01,Speeding
EV-113,113,Geetha,Maruti,232383.2,2666570.52,19887.61,1652.9,96,381.28,0,Charging,16-07-2024,8.39,Harsh Braking
EV-830,830,Sowmya,Mahindra,259894.55,3476646.81,18113.95,3813.11,44,210.74,36.43,Running,01-09-2025,18.2,Route Deviation
EV-497,497,Bhuvana,BMW,237262.47,3136794.28,21037.35,2390.21,75,322.74,37.04,Running,04-12-2024,18.48,Overcharging
EV-442,442,Selvam,Tesla,128207.4,1530280.97,20586.49,4759.77,87,338.13,68.26,Running,12-05-2025,21.31,None
EV-564,564,Velu,Tata,492061.66,6331812.35,34943.81,2390.45,58,284.39,5,Running,16-03-2024,16.49,Speeding
EV-268,268,Sivakumar,Maruti,366557.47,3930474.58,48254.01,2707.76,90,411.95,17.47,Running,26-07-2024,8.43,Harsh Braking
EV-510,510,Ilango,Mahindra,271148.06,3483425.87,23129.83,2596.02,86,517.85,31.83,Running,10-10-2025,19.18,Route Deviation
EV-807,807,Rajesh,BMW,146304.16,1732652.33,35975.66,3079.95,19,106.68,31.61,Running,11-08-2025,8.52,Overcharging
EV-386,386,Bharathi,Tesla,105698.24,1139837.3,22734.48,2737.4,55,346.21,70.81,Running,25-09-2024,14.16,None
EV-387,387,Nandhini,Tata,162297.01,1839641.76,22308.26,1580.32,73,296.25,0,Garage,28-03-2024,7.14,Speeding
EV-113,113,Rajesh,Maruti,209508.01,2387987.62,28372.11,4315.74,44,186.86,63.86,Running,22-10-2024,19,Harsh Braking
EV-613,613,Lakshmi,Mahindra,188435.2,2383738.41,24533.48,3582.02,73,282.58,0,Garage,09-11-2024,8.12,Route Deviation
EV-625,625,Rajesh,BMW,189249.16,2433660.53,14186.39,3336.02,47,175.53,57.48,Running,24-04-2025,14.19,Overcharging
EV-952,952,Murugan,Tesla,240498.68,2910030.27,25314.21,4352.97,68,326.32,79.69,Running,22-01-2024,8.4,None
EV-81,81,Bharathi,Tata,221408.45,2544489.06,27081.19,4750.35,11,57.56,5,Running,29-05-2025,14.39,Speeding
EV-699,699,Suganya,Maruti,216389.92,2536598.21,35778.15,4946.17,6,32.99,56.15,Running,10-07-2024,13.07,Harsh Braking
EV-113,113,Abinaya,Mahindra,398764.11,4934654.26,34155.43,2444.74,34,196.16,90.39,Running,27-07-2025,10.56,Route Deviation
EV-2,2,Kavitha,BMW,22640.9,280622.39,9199.66,3095.03,79,336.03,61.43,Running,20-07-2025,8.43,Overcharging
EV-642,642,Anand,Tesla,448052.58,4947969.45,20340,4367.98,56,308.55,34.31,Running,19-11-2025,14.57,None
EV-220,220,Rajesh,Tata,226410.07,2717315.07,24412.55,3038.54,37,212.59,0,Garage,13-08-2025,17.32,Speeding
EV-566,566,Dhanalakshmi,Maruti,185675.02,2265619.8,13544.23,2308.52,13,83.12,67.77,Running,05-08-2025,8.52,Harsh Braking
EV-855,855,Dinesh,Mahindra,101712.23,1296699.35,24365.35,2234.21,15,71.86,55.25,Running,29-05-2024,20.36,Route Deviation
EV-997,997,Sridhar,BMW,89940.67,1070415.67,16175.33,3970.31,80,350.6,0,Garage,21-08-2025,9.04,Overcharging
EV-736,736,Elango,Tesla,336138.11,0,35488.22,1694.98,14,92.89,0,Charging,19-04-2024,18.59,None
EV-225,225,Indhu,Tata,433231.23,5414012.41,21318,6317.3,58,321.58,56.6,Running,25-11-2025,18.53,Speeding
EV-385,385,Elango,Maruti,398931.41,0,21812.84,2711.43,79,360.46,37.1,Running,17-10-2024,1.07,Harsh Braking
EV-403,403,Mani,Mahindra,281296,3448476.88,32780.56,5079.73,24,98.69,84.95,Running,13-05-2025,10.58,Route Deviation
EV-638,638,Vidya,BMW,160379.52,2090763.34,25974,3597.57,9,53.93,84.21,Running,12-02-2024,16.3,Overcharging
EV-130,130,Sathish,Tesla,140922.99,1631709.96,30364.33,1481.54,28,182.93,51.55,Running,27-03-2025,15.38,None
EV-53,53,Thenmozhi,Tata,270214.91,2863225.67,32822.67,4819.03,36,133.7,46.18,Running,17-11-2024,14.3,Speeding
EV-684,684,Chandran,Maruti,0,2039419.23,22610.65,1937.14,35,156.1,0,Charging,09-05-2025,9.1,Harsh Braking
EV-730,730,Bharathi,Mahindra,217133.6,2558948.07,18221.88,4167.95,48,201.02,72.38,Running,12-02-2024,22.03,Route Deviation
EV-672,672,Indhu,BMW,322752.36,3768802.95,35886.72,1619.97,82,458.65,32.06,Running,13-08-2024,14.12,Overcharging
EV-710,710,Senthil,Tesla,441198.37,5224320.35,44824.16,3943.91,23,125.72,38.26,Running,17-06-2024,13.33,None
EV-416,416,Dinesh,Tata,45916.54,556362.65,31424.22,2848.96,28,154.89,68.56,Running,01-11-2025,13.53,Speeding
EV-247,247,Malathi,Maruti,191126.56,2240678,15605.91,3747.25,100,548.1,53.8,Running,01-10-2024,10.45,Harsh Braking
EV-836,836,Bharathi,Mahindra,275061.9,2926312.35,30304.62,3305.11,16,61.15,81.09,Running,17-03-2025,14.21,Route Deviation
EV-439,439,Thenmozhi,BMW,289460.46,3733794.26,20120.76,4075.15,54,223.28,37.17,Running,30-06-2024,7.37,Overcharging
EV-203,203,Jayanthi,Tesla,298671.36,3973571.8,31548.55,1635.67,89,367.87,0,Garage,21-10-2024,14.15,None
EV-184,184,Lakshmi,Tata,254759.3,3117510.97,29377.81,2519.53,29,169.54,33.89,Running,31-07-2025,6.17,Speeding
EV-123,123,Shankar,Maruti,115527.25,1375225.95,11423.08,3092.7,55,258.54,68.13,Running,19-03-2024,8.5,Harsh Braking
EV-401,401,Kannan,Mahindra,187920.51,2037449.2,31940.85,3273.03,18,72,0,Garage,07-01-2024,9.02,Route Deviation
EV-767,767,Lakshmi,BMW,186626.03,2476459.21,19484.46,2860.87,76,302.18,0,Maintenance,20-12-2024,19.05,Overcharging
EV-294,294,Mani,Tesla,165890.09,1921836.18,34825.11,2025.64,33,204.66,25.28,Running,08-09-2025,7.53,None
EV-280,280,Shankar,Tata,203943.65,2615824.05,17102.53,2334.28,29,164.98,0,Garage,15-05-2025,11.23,Speeding
EV-837,837,Saranya,Maruti,252036.9,2792601.4,44020.45,3482.18,91,504.52,69.33,Running,01-07-2025,21.13,Harsh Braking
EV-884,884,Vignesh,Mahindra,407002.84,5383385.91,19887.89,5908.21,63,322.99,55.88,Running,05-10-2025,9.25,Route Deviation
EV-610,610,Boopathi,BMW,296395.88,3745262.97,36916.23,2891.07,61,290.22,36.55,Running,21-08-2025,19.19,Overcharging
EV-198,198,Kanmani,Tesla,0,2900742.46,17153.99,1816.89,16,78.58,31.91,Running,09-09-2024,20.05,None
EV-982,982,Lakshmi,Tata,247370.91,3160281.6,26554.09,3034.19,54,203.33,43.43,Running,07-09-2024,6.2,Speeding
EV-907,907,Saravanan,Maruti,475721.9,5429344.04,23202.58,4386.51,16,92.45,25.58,Running,01-07-2024,19.18,Harsh Braking
EV-511,511,Suresh,Mahindra,449676.3,5011284.4,28909.44,1531.67,86,505.16,0,Garage,17-10-2024,13.29,Route Deviation
EV-752,752,Kanmani,BMW,191220.42,2471153.88,22168.61,3973.72,52,250.01,96.5,Running,25-05-2025,19.06,Overcharging
EV-144,144,Thenmozhi,Tesla,95252.67,1265892.4,27425.54,3509.34,54,325.68,53.94,Running,19-09-2025,6.2,None
EV-609,609,Ganesh,Tata,95466.77,1017258.1,16004.05,4096.45,23,110.98,59.93,Running,06-10-2025,5.52,Speeding
EV-201,201,Saravanan,Maruti,62163.98,668953.06,34648.29,3098.25,57,253.21,0,Maintenance,19-11-2024,11.2,Harsh Braking
EV-124,124,Latha,Mahindra,172456.09,2269291.27,15706.26,2070.4,39,148.22,0,Charging,08-11-2025,18.12,Route Deviation
EV-187,187,Ilango,BMW,462558.01,6171322.86,18565.25,1785.81,31,162.46,28.09,Running,23-05-2024,6.06,Overcharging
EV-326,326,Abinaya,Tesla,68332.22,862272.33,15561.51,1684.6,71,311.8,0,Charging,01-11-2024,13.13,None
EV-464,464,Shankar,Tata,271734.61,3204186.32,19704.52,1126.83,81,355.95,0,Charging,15-10-2025,16.46,Speeding
EV-349,349,Vignesh,Maruti,162528.71,1958801.24,18396.37,2644.67,55,243.2,0,Garage,01-01-2025,12.11,Harsh Braking
EV-771,771,Divya,Mahindra,189530.16,2201008.85,21621.13,3222.62,23,88.34,36.76,Running,16-09-2024,7.23,Route Deviation
EV-660,660,Elango,BMW,48945.63,652520.78,35042.78,4564.78,47,183.83,71.11,Running,12-11-2024,10.39,Overcharging
EV-764,764,Chandran,Tesla,69758.41,875083.53,27212.24,1997.34,39,164.47,32,Running,06-05-2024,9.56,None
EV-955,955,Revathi,Tata,38487.61,513578.83,23843.01,2810.7,19,71.56,0,Maintenance,23-10-2024,4.13,Speeding
EV-932,932,Aravind,Maruti,257887.66,3407210.26,18584.81,1842.76,20,101.33,0,Maintenance,06-05-2024,9.52,Harsh Braking
EV-403,403,Anand,Mahindra,323591.5,4063071.51,36264.65,1223.65,73,426.3,0,Charging,08-10-2024,17.26,Route Deviation
EV-346,346,Uma,BMW,0,1928967.04,24353.54,5397.12,75,446.74,43.4,Running,10-11-2025,14.3,Overcharging
EV-963,963,Nandhini,Tesla,267871.78,3173723.63,36766.33,2077.39,89,512.57,60.86,Running,13-10-2024,14.46,None
EV-511,511,Boopathi,Tata,202785.7,2539210.06,27748.1,4521.18,45,217.63,46.1,Running,28-04-2024,8.54,Speeding
EV-147,147,Kavitha,Maruti,65373.06,778384.43,14742.21,2208.08,58,261.74,41.67,Running,08-02-2025,10.33,Harsh Braking
EV-148,148,Suresh,Mahindra,52917.94,625890.18,19039.53,4438.55,69,408.11,28.84,Running,03-01-2025,16.06,Route Deviation
EV-864,864,Pavithra,BMW,418220.24,4922132.46,49439.56,5607.92,93,549.18,71.65,Running,23-08-2025,8.15,Overcharging
EV-711,711,Boopathi,Tesla,296998.22,3277695.85,19740.76,4332.39,34,194.96,0,Maintenance,21-01-2024,19.51,None
EV-820,820,Kumar,Tata,218117.02,2542470.27,20712,3458.5,23,126.19,81.6,Running,03-05-2025,17.27,Speeding
EV-489,489,Naveen,Maruti,360845.54,4858239.39,20435.42,2329.1,92,532.15,0,Garage,01-05-2024,2.28,Harsh Braking
EV-929,929,Shankar,Mahindra,63323.75,713628.76,26493.23,1546.47,50,313.76,0,Charging,30-08-2025,16.54,Route Deviation
EV-936,936,Manikandan,BMW,81776.45,934826,34743.45,6912.33,64,249.86,95.5,Running,27-02-2025,5.2,Overcharging
EV-640,640,Kumar,Tesla,132599.41,1775508.84,21085.47,2776.48,83,330.78,49.45,Running,08-03-2025,2.02,None
EV-551,551,Pavithra,Tata,74073.74,891564.96,23169.23,2109.73,28,111.24,0,Maintenance,03-05-2024,17.01,Speeding
EV-338,338,Selvam,Maruti,283281.78,3630326.15,35999.94,1157.27,40,243.74,0,Charging,06-05-2024,12.39,Harsh Braking
EV-872,872,Balaji,Mahindra,84915.06,954354.78,28152.43,3426.54,53,223.68,62.22,Running,04-11-2025,14.17,Route Deviation
EV-641,641,Aravind,BMW,111782.72,1308751.98,21494.84,3737.83,63,279.06,76.12,Running,22-12-2024,11.54,Overcharging
EV-779,779,Janani,Tesla,92247.06,1140806.92,23766.68,2671.68,18,90.58,57.2,Running,17-09-2025,11.09,None
EV-988,988,Kannan,Tata,221002.36,2486623.69,33175.81,3041.51,90,451.62,75.27,Running,07-01-2024,9.44,Speeding
EV-953,953,Meena,Maruti,279007.75,3251646.12,13347.65,3352.49,43,179.61,64.72,Running,10-12-2024,21.55,Harsh Braking
EV-473,473,Kannan,Mahindra,498919.81,5951081.38,41344.21,1981.91,12,66.29,0,Charging,22-04-2024,5.41,Route Deviation
EV-946,946,Shankar,BMW,475788.9,6196876.94,34178.54,6763.99,52,312.98,68.62,Running,28-03-2025,16.51,Overcharging
EV-151,151,Abinaya,Tesla,14475.22,182069.62,18911.02,4194.93,84,393.93,37.73,Running,20-09-2024,12.06,None
EV-415,415,Bhuvana,Tata,420477.35,0,40178.22,2608.68,85,482.47,0,Garage,17-09-2025,13.18,Speeding
EV-990,990,Muthu,Maruti,214288.81,2871652.6,25474.26,4631.89,73,283.14,18.44,Running,22-02-2024,7.49,Harsh Braking
EV-298,298,Murugan,Mahindra,0,4992879.73,13586.91,2274.05,45,244.94,0,Garage,27-08-2024,7.5,Route Deviation
EV-611,611,Bala,BMW,43254.01,508669.35,24743.09,2509.66,39,153.36,69.15,Running,18-05-2025,6.05,Overcharging
EV-263,263,Geetha,Tesla,196368.96,2392092.81,37224.72,5797.97,68,291.4,53.94,Running,25-02-2025,7.02,None
EV-764,764,Vetri,Tata,16143.32,0,32780.36,3370.77,57,219.95,54.35,Running,11-12-2025,18.49,Speeding
EV-144,144,Senthil,Maruti,113526.96,1198760.11,29605.56,3297.88,58,316.78,18.67,Running,09-05-2025,6.22,Harsh Braking
EV-346,346,Karthik,Mahindra,194370.58,2176158.61,39263.1,4451.2,41,235.1,0,Maintenance,24-08-2025,9.11,Route Deviation
EV-624,624,Kavya,BMW,406121.12,5284774.31,7291.7,564.7,56,266.26,0,Maintenance,18-03-2024,17.29,Overcharging
EV-572,572,Vignesh,Tesla,34043.29,410772.3,23559.19,2065.66,22,93.11,0,Charging,18-07-2025,19.24,None
EV-881,881,Shankar,Tata,484029.65,6292335.65,47432.24,5464.2,25,121.71,81.88,Running,10-02-2025,4.39,Speeding
EV-2,2,Anand,Maruti,0,4790671.79,24261.07,3270.82,46,248.94,0,Charging,11-07-2024,18.33,Harsh Braking
EV-897,897,Uma,Mahindra,72709.61,940796.84,18397.39,2044.46,69,296.94,46.82,Running,13-06-2024,16.07,Route Deviation
EV-304,304,Pavithra,BMW,362096.64,4256517.93,32845.07,2668.4,85,511.35,10.33,Running,10-04-2025,8.44,Overcharging
EV-254,254,Geetha,Tesla,365753.79,3851356.07,18577.46,3699.29,12,85.99,94.69,Running,13-03-2024,8.37,None
EV-652,652,Sowmya,Tata,449121.26,5623886.55,41758.06,2595.99,97,560.08,52.09,Running,24-03-2024,17.33,Speeding
EV-453,453,Suresh,Maruti,345393.17,4141650.2,32752.08,3579.34,88,530.81,65.67,Running,14-05-2024,13.3,Harsh Braking
EV-37,37,Manikandan,Mahindra,14276.21,192015.99,18862.07,4764.69,43,164.88,113.43,Running,07-05-2024,12.35,Route Deviation
EV-160,160,Saravanan,BMW,355357.56,3859441.07,42220.32,4077.99,65,373.5,44.23,Running,22-07-2025,19.03,Overcharging
EV-9,9,Selvam,Tesla,42593.9,526400.41,21394.35,3769.82,64,286.86,55.79,Running,22-09-2025,17.38,None
EV-233,233,Nandhini,Tata,321910.17,3670961.51,21399.63,4396.77,73,340.83,41.62,Running,20-12-2025,7.46,Speeding
EV-99,99,Prakash,Maruti,224575.41,2696490.51,33659.29,2930.52,63,390.8,0,Charging,19-03-2024,12.53,Harsh Braking
EV-659,659,Revathi,Mahindra,296318.53,3176540.8,39463.04,3511.14,14,59.06,79.29,Running,06-01-2025,5.08,Route Deviation
EV-816,816,Bharathi,BMW,243557.65,3186467.22,30398.26,3879.69,67,238.63,28.45,Running,24-06-2025,19.48,Overcharging
EV-208,208,Pavithra,Tesla,170538.65,2246752.35,41039.86,2057.77,74,409.83,0,Charging,18-04-2024,13.3,None
EV-131,131,Ramesh,Tata,250041.73,2994209.9,23636.53,2834.42,11,50.55,82.11,Running,07-08-2025,7,Speeding
EV-404,404,Padma,Maruti,133249.46,1432509.3,17417.95,3248.8,39,183.53,73.43,Running,22-05-2025,16.17,Harsh Braking
EV-152,152,Vignesh,Mahindra,243536.48,2981721.76,36843.67,2261.5,95,513.62,0,Garage,02-01-2024,11.23,Route Deviation
EV-54,54,Senthil,BMW,231418.93,2628928.4,31821.33,3700.22,46,186.18,37.51,Running,13-03-2025,11.08,Overcharging
EV-120,120,Yogesh,Tesla,261478.47,2765116.8,11614.96,1287.2,89,339.15,0,Garage,23-08-2025,3.15,None
EV-673,673,Kalaivani,Tata,180493.37,2344448.42,16253.13,5799.93,92,352.86,50.54,Running,24-12-2024,8.54,Speeding
EV-920,920,Senthil,Maruti,314175.68,3420468.63,48550.28,4888.06,33,191.18,90.23,Running,16-11-2025,19.32,Harsh Braking
EV-628,628,Anitha,Mahindra,232370.03,3084808.7,34272.25,3853.91,31,130.94,13.92,Running,07-10-2025,6.33,Route Deviation
EV-587,587,Kannan,BMW,22826.6,285088.38,25405.09,2174.96,42,195.35,55.85,Running,19-05-2025,19.35,Overcharging
EV-625,625,Chandran,Tesla,109718.53,1199135.58,28210.52,2175.27,6,27.54,46.46,Running,23-02-2025,15.54,None
EV-968,968,Kumar,Tata,123335.13,1393535.44,20999.62,1786.25,29,122.83,44.48,Running,03-04-2024,7.49,Speeding
EV-420,420,Anitha,Maruti,106148.96,1425565.74,25212.61,809.81,70,288.05,5.83,Running,25-10-2025,16.22,Harsh Braking
EV-422,422,Sowmya,Mahindra,284002.85,3534598.07,29605.44,2837.74,42,188.62,0,Charging,10-12-2025,8.25,Route Deviation
EV-104,104,Shanthi,BMW,251350.67,3002686.66,8684.88,991.73,63,258.01,0,Charging,17-02-2024,8.1,Overcharging
EV-852,852,Selvam,Tesla,228568.62,0,39765.51,1847.89,86,510.45,0,Garage,25-12-2024,16.56,None
EV-254,254,Mani,Tata,464926.08,0,26674.82,2999.97,11,52.18,53.46,Running,03-06-2024,22.08,Speeding
EV-227,227,Anand,Maruti,55258.17,643783.91,25158.45,2109.75,53,320.04,16.41,Running,15-01-2024,11.59,Harsh Braking
EV-112,112,Raja,Mahindra,37957.1,0,25527.11,3787.84,72,316.23,60.09,Running,06-10-2025,7.21,Route Deviation
EV-510,510,Shanthi,BMW,121558.02,1624670.11,23012.98,2706.54,45,200.92,61.75,Running,04-12-2025,20.35,Overcharging
